Erreur	Correction	Fréquence	
auffitôt	suffitôt	1 
eft	eft	1 
inftruit	instruit	1 
commifération	commisération	1 
fenfîbilité	fenîbilité	1 
etaux	taux	1 
ill’apour	ill’pour	1 
fa	fa	1 
maifon	maison	1 
fes	fes	1 
fujets	sujets	1 
lorfqu’uiie	lorsqu’unie	1 
fon	fon	1 
germe	germe	1 
femblent	semblent	1 
efprit	esprit	1 
naifsent	naissent	1 
l’artifte	l’artiste	1 
fur	fur	2 
mefure	mesure	2 
fur	fur	2 
mefure	mesure	2 
efprits	esprits	1 
eft	eft	1 
fefprit	esprit	1 
fervir	servir	1 
inférieur	inférieur	2 
fupérieur	supérieur	2 
fupérieur	supérieur	2 
inférieur	inférieur	2 
eft	eft	1 
connoître	connoître	1 
fentiments	sentiments	1 
fuivroit	suivront	1 
verroit	verront	1 
fon	fon	1 
ode	ode	1 
inftruments	instruments	1 
deftinés	destinés	1 
fècc	fècc	1 
fafsent	fassent	1 
fes	fes	1 
pareequ’il	parcequ’il	1 
ec	ec	1 
fon	fon	1 
tendrefse	tendresse	1 
fon	fon	3 
fon	fon	3 
fon	fon	3 
ainfi	ainsi	1 
affeétions	affétions	1 
mefurer	mesurer	1 
efprits	esprits	1 
n’efl	n’el	1 
efprits	esprits	2 
ode	ode	1 
avoit	avoit	1 
miniivre	ministre	1 
ifsu	issu	1 
l’illuitre	l’illustre	1 
efprits	esprits	2 
nues	nues	1 
hérifsées	hérifsées	1 
incc	inc	1 
fpecîateur	flecîateur	1 
fuperbe	superbe	1 
élevé	élevé	1 
fe	fe	1 
sciencï	scienceï	1 
l’appcrçoit	l’apprçoit	1 
penfe	pense	1 
taifent	taient	1 
fatisfaire	satisfaire	1 
lorfqu’ils	lorsqu’ils	1 
jultes	jules	1 
irritera	irriter	1 
efprits	esprits	1 
fon	fon	1 
fur	fur	1 
puilsance	puissance	1 
abfolue	absolue	1 
ainfi	ainsi	1 
empe«	emp«	1 
dynaftie	dynastie	1 
y-n	y-n	1 
fuiet	fuite	1 
infpirations	inspirations	1 
raifon	raison	1 
lorfque	lorsque	1 
deccendants	descendants	1 
raicon	raison	1 
devince	devance	1 
peuce	puce	1 
cefse	cesse	1 
srardez-vous	gardez-vous	1 
foit	fait	1 
fe	fe	1 
fuprême	suprême	1 
élevé	élevé	1 
renverfe	renverse	1 
pafsage	passage	1 
exprefsément	expressément	1 
l’hiftoire	l’histoire	1 
fe	fe	1 
fes	fes	2 
fes	fes	2 
efl	el	1 
raifonnable	raisonnable	2 
lorfqu’il	lorsqu’il	1 
raifonnable	raisonnable	2 
paixet	partie	1 
heureufement	heureusement	1 
fon	fon	2 
profpérité	prospérité	1 
fon	fon	2 
eft	eft	2 
eft	eft	2 
cefsaire	cessaire	1 
confervation	conservation	1 
fon	fon	1 
eft	eft	1 
nécefsaire	nécessaire	1 
c’eft	c’est	1 
poun	pour	1 
ainfi	ainsi	1 
fecondaire	secondaire	1 
fortent	portent	1 
eft	eft	1 
fource	force	1 
eftime	estime	1 
n’eft	n’est	1 
fecondaire	secondaire	1 
ainfî	infî	2 
ion	ion	1 
fes	fes	2 
fujets	sujets	1 
l’injuftice	l’injustice	1 
ainfî	infî	2 
amafser	amasser	1 
richefses	richesses	1 
l’efpric	l’esprit	1 
fes	fes	2 
feme	femme	1 
richefses	richesses	2 
ainfi	ainsi	1 
amafsant	amassant	1 
richefses	richesses	2 
richefses	richesses	1 
fes	fes	2 
fujets	sujets	1 
eft	eft	1 
fes	fes	2 
richeffes	richesses	1 
venvam	venant	1 
ton	ton	1 
avoit	avoit	1 
iij	ii	1 
feul"	seul"	1 
lignifie	lignifie	1 
eft	eft	1 
richefses	richesses	1 
au-defsus	au-dessus	1 
richefses	richesses	1 
miniftxe	ministre	1 
yn	en	1 
ambafsade	ambassade	1 
kanfi	kanji	1 
detfou	retour	1 
l’ambafsadeur	l’ambassadeur	1 
pareeque	pareeque	1 
n’eftimons	n’estimons	1 
kanfi	kanji	1 
tendoit	tendait	1 
cefse	cesse	1 
fortit	sortit	1 
plufieurs	plusieurs	1 
so’	so’	1 
fon	fon	1 
venoir	venir	1 
confeilla	conseilla	1 
prefsa	prefsa	1 
fe	fe	1 
reconnoître	reconnaître	1 
fouverain	souverain	1 
naiffance	naissance	1 
rejetfa	rejeta	1 
confeils	conseils	1 
difant	disant	1 
fe"	fe"	1 
ce	ce	1 
feeptres	fectures	1 
effetj	effet	1 
lorfqu’il	lorsqu’il	1 
fon	fon	1 
défolatidn	déflation	1 
fur	fur	1 
efl	el	1 
fa	fa	3 
ton	ton	1 
eft	eft	1 
fa	fa	3 
fa	fa	3 
fon	fon	1 
richefses	richesses	1 
fe	fe	1 
fes	fes	1 
delà	delà	1 
lefquels	lesquels	1 
miniftre	ministre	1 
propofe	propose	1 
étoit	étoit	1 
miniftre	ministre	2 
mongkong	hongkong	1 
propofoit	proposait	1 
choifir	choisir	1 
tcin	cin	1 
avoit	avoit	1 
confeil	conseil	1 
miniftre	ministre	2 
suppofons	supposons	1 
miniftre	ministre	1 
xa	xa	1 
g1akd1	g1and1	1 
reconnoît	reconnaît	1 
fiens	liens	1 
feulement	seulement	1 
penfe	pense	1 
miniftre	ministre	1 
eft	eft	2 
eft	eft	2 
propofer	proposer	1 
conferver	conserver	1 
suppofons	supposons	1 
miniftre	ministre	1 
eft	eft	1 
penfe	pense	1 
defseins	desseins	1 
paroît	paroît	1 
choifira	choisira	1 
propofera	proposera	1 
remce	rence	1 
plir	pair	1 
foutecc	foutre	1 
femblable	semblable	1 
miniftre	ministre	1 
fe	fe	1 
choifir	choisir	1 
confeillers	conseillers	1 
iliftre	litres	1 
peftes	pertes	1 
peftes	pertes	1 
fe	fe	1 
fes	fes	1 
perverfité	perverfité	1 
fociété	société	1 
c’eft	c’est	1 
difant	disant	1 
ufte	fute	1 
saie	sait	1 
haïr	haïr	1 
connoît	connoît	1 
l’élevé	l’élevé	1 
l’y	l’y	1 
méprife	méprise	1 
connoît	connoît	1 
eft	eft	1 
conferve	conserve	1 
auelquc	quelque	1 
eftime	estime	1 
fes	fes	1 
defïre	defïre	1 
c’eft	c’est	1 
infensés	insensés	1 
infensés	insensés	1 
c’eft	c’est	1 
fimples	simples	1 
raifon	raison	1 
fcntiments	sentiments	1 
juftice	justice	1 
fouverain	souverain	1 
ainfi	ainsi	1 
adit	dit	1 
jufqu’ici	jusqu’ici	1 
exifte	existe	1 
mefurer	mesurer	1 
l’efprit	l’esprit	1 
jeur	leur	1 
fon	fon	1 
lorfque	lorsque	1 
defire	desire	1 
fuivre	suivre	1 
raifon	raison	1 
etce	etc	1 
j	j	1 
auflîtôt	aflîtôt	1 
diffipation	diffamation	1 
méprifcr	mépartir	1 
befoin	besoin	1 
richefses	richesses	1 
foutenir	soutenir	1 
maifon	maison	1 
dépenfes	dépenses	1 
l’adminiftration	l’administration	1 
aufli	aussi	1 
eft	eft	2 
fouverain	souverain	1 
eft	eft	2 
fimple	simple	1 
fuivantes	suivantes	1 
fouverain	souverain	1 
produifent	produisent	1 
richefses	richesses	1 
eft	eft	1 
lesh	lesh	1 
iij	ii	1 
difpenfent	dispensent	1 
fouverain	souverain	1 
fes	fes	1 
fe	fe	1 
propofe	propose	1 
tréfors	tréfors	1 
fon	fon	1 
fecours	recours	1 
richefses	richesses	2 
méprife	méprise	1 
ricbefses	richesses	1 
richefses	richesses	2 
fes	fes	1 
foit	fait	2 
foit	fait	2 
zélé	zélé	1 
fon	fon	1 
confervation	conservation	1 
tréfor	tréfor	1 
confcience	conscience	1 
fon	fon	1 
foit	fait	1 
hien-	bien-	1 
miniftre	ministre	2 
miniftre	ministre	2 
fouverain	souverain	1 
eft	eft	1 
nécefsaire	nécessaire	1 
fruf-	ruf-	1 
miniftres	ministres	1 
fupérieurs	supérieurs	1 
fe	fe	1 
fercc	fercc	1 
confidéra-;	considéra-;	1 
blés	blés	1 
pafteurs	pasteurs	1 
miniftres	ministres	1 
peuce	puce	1 
fournifsent	fournissent	1 
scjence	science	1 
parcequ’unbon	parcequ’union	1 
exacteurs	acteurs	1 
fes	fes	1 
miaiftre	ministre	1 
prouvoit	prouvait	1 
n’eft	n’est	1 
confeillés	conseillés	1 
efpece	efpece	1 
fafte	faite	1 
foutenir	soutenir	1 
confifter	confirmer	1 
groffir	offrir	1 
aigriront	partiront	1 
l’efprit	l’esprit	1 
defcendre	descendre	1 
fortir	sortir	1 
fages	fages	1 
falut	faut	1 
eft	eft	2 
fes	fes	1 
eft	eft	2 
loix	loix	1 
lrmffil-ieu	lrmffil-peu	1 
jla	jla	1 
eft	eft	3 
eft	eft	3 
sure	sure	1 
eft	eft	3 
inftant	instant	1 
fortirde	floride	1 
fes	fes	1 
pouvoit	pouvoir	1 
fortir	sortir	1 
deftination.	destination.	1 
seroir	servir	1 
fuivre	suivre	1 
fes	fes	1 
deftination	destination	1 
cefse	cesse	1 
lie	lie	1 
fon	fon	1 
feulement	seulement	1 
fur	fur	1 
fenfibles	sensibles	1 
eft	eft	2 
environné	environné	1 
foigneufement	soigneusement	1 
eft	eft	2 
ces	ces	1 
fubtiis	utilis	1 
fenfibles	sensibles	1 
c’eft	c’est	1 
mouve-.	moule-.	1 
riende	rience	2 
vifible	visible	1 
eft	eft	2 
riende	rience	2 
fenfible	sensible	1 
eft	eft	2 
fubtil	subtil	1 
cefse	cesse	1 
fecretes	recettes	1 
naifsance	naissance	1 
infenfibles	insensibles	1 
fuivre	suivre	1 
iiij	iii	1 
l’ame	l’ame	1 
effc	effac	1 
domter	douter	1 
trift’efse	drift’esse	1 
paffions	passions	1 
eft	eft	1 
jufte	juste	2 
raifon	raison	1 
lorfqu’elles	lorsqu’elles	1 
s’éleventet	s’élevaient	1 
fortir	sortir	1 
fon-	fon-	1 
jufte	juste	2 
ioj	ion	1 
raifon	raison	1 
efpece	efpece	1 
eft	eft	1 
raifonnable	raisonnable	1 
conftitue	constitue	1 
aclion	action	1 
afsuré	assuré	1 
eft	eft	2 
eft	eft	2 
puifque	puisque	1 
raifonnable	raisonnable	1 
conferver	conserver	1 
raifon	raison	1 
fes	fes	2 
fes	fes	2 
eft	eft	3 
fortir	sortir	1 
c’eft	c’est	2 
ainfi	ainsi	2 
fur	fur	1 
eft	eft	3 
chofe	chose	1 
eft	eft	3 
c’eft	c’est	2 
ainfi	ainsi	2 
croifsent	croisent	1 
filence	silence	1 
chofes	choses	1 
jufte	juste	1 
l’infensé	l’insensé	1 
fur	fur	1 
fon	fon	1 
connoît	connoît	1 
ioj	ion	1 
lorfqu’il	lorsqu’il	1 
fuivre	suivre	1 
jufte	juste	1 
preferit	prescrit	1 
raifon	raison	1 
l’infensé	l’insensé	1 
fur	fur	1 
fecrets	secrets	1 
(on	(on	1 
del’honncteté	del’connecteé	1 
fe	fe	1 
eft	eft	1 
jufte	juste	1 
eft	eft	1 
eft-il	et-il	1 
raifon	raison	1 
favants	savants	1 
philoetphes	philosophes	1 
s’eftiment	s’estiment	1 
afsez	assez	1 
foit	fait	1 
perfonnes	personnes	1 
connoif-	conomie-	1 
raifon	raison	1 
fe	fe	3 
fagacité	fagacité	1 
fimples	simples	1 
fe	fe	3 
connoître	connoître	1 
ainfi	ainsi	2 
fe	fe	3 
préfente	préfente	1 
ainfi	ainsi	2 
d’inftant	d’instant	1 
foit	fait	1 
d’ufage	d’usage	1 
prefque	presque	1 
perfonhe	personne	1 
fes	fes	1 
réfléchifse	réfléchisse	1 
fur	fur	1 
ainfi	ainsi	1 
connoifsent	connaissent	1 
afsez	assez	1 
boiffon	bouffon	1 
difeerner	discerner	1 
feul	seul	1 
prefque	presque	1 
perfonne	personne	1 
conftamment	constamment	1 
jufte	juste	1 
jufte	juste	1 
fuivie	suivie	1 
conftamment	constamment	1 
jettez	jette	1 
eft	eft	1 
poflîble	polîble	1 
connoître	connoître	1 
jufte	juste	1 
fuivre	suivre	1 
conftamment	constamment	1 
aimoit	aimait	1 
confulter	consulter	1 
confeils	conseils	2 
fubtils	subtils	1 
difcours	discours	1 
raifonnements	raisonnements	1 
filence	silence	1 
appercevoit	apercevoir	1 
confeils	conseils	2 
voyoit	voyait	1 
confeils	conseils	1 
paroifsent	produisent	1 
étoit	étoit	1 
raifons	raisons	1 
examinoit	examinait	1 
enfuite	ensuite	1 
pefoit	point	1 
réduifoit	réduisait	1 
jufte	juste	1 
régloit	réglait	1 
jugetome	jugement	1 
mllibu	malibu	1 
examinez	examiner	1 
n’eft	n’est	1 
ainfi	ainsi	1 
eft	eft	1 
iîecles	iîelles	1 
fubîime	futîime	1 
efsayez	essayez	1 
diftingue	distingue	1 
nuifible	nuisible	1 
auffitôt	suffitôt	1 
te	te	1 
connoifsances	connaissances	1 
femblables	semblables	1 
oifeaux	oiseaux	1 
fses	ses	1 
fur	fur	1 
pafsages	passages	1 
pourfuivre	poursuivre	1 
faufse	fausse	1 
puifse	puisse	1 
lorfqu’elle	lorsqu’elle	1 
préfente	préfente	1 
eft	eft	1 
jufte	juste	1 
afsez	assez	1 
fagacité	fagacité	1 
kij	kin	1 
connoître	connoître	1 
fuivre	suivre	2 
jufte	juste	1 
réfolu	résolu	1 
fuivre	suivre	2 
auffitôt	suffitôt	1 
réfolutions	résolutions	1 
ces	ces	1 
légersaveuglespréfomptueux	légersaveuglesprésomptueux	1 
difciple	disciple	1 
cherchoit	cherchait	1 
chofes	choses	1 
poflîble	polîble	1 
jufte	juste	1 
lorfqu’il	lorsqu’il	1 
fur	fur	1 
attachoit	attachait	1 
ainfi	ainsi	1 
fes	fes	1 
l’oujblier	l’oublier	1 
iij	ii	1 
n’eft	n’est	1 
méprifent	méprisent	1 
richefses	richesses	1 
refufent	refusent	1 
eft	eft	1 
diftinguer	distinguer	1 
ufte	fute	1 
fuivre	suivre	1 
conitamment	constamment	1 
tfu-lu	tu-lu	1 
eftimoit	estimait	1 
perfuadé	persuadé	1 
c’étoit	c’étoit	1 
l’ame	l’ame	2 
rendoit	rendit	1 
feftateurs	sentateurs	1 
jufte	juste	1 
demandoit	demandait	1 
c’onfucius	c’confucius	1 
c’étoit	c’étoit	1 
l’ame	l’ame	2 
favoir	avoir	1 
c’eft	c’est	1 
delafàgefse	delayàgefse	1 
l’efsence	l’essence	1 
abfolument	absolument	1 
confifter	confirmer	1 
inftruire	instruire	1 
fupporter	supporter	1 
outrages	outrages	1 
injuftes	injustes	1 
iij	ii	1 
longanimité	lunanimité	1 
raifon	raison	1 
paroît	paroît	1 
étoit	étoit	1 
eft	eft	1 
efpece	efpece	1 
foible	faible	1 
afpirer	aspirer	1 
fagefse	fameuse	1 
confifter	confirmer	1 
auffi	suffi	1 
asn’éableo	asn’éable	1 
fur	fur	2 
cuirafse	cuirasse	1 
fur	fur	2 
triftefse	tristesse	1 
ces	ces	1 
robuftes	robustes	1 
eftiment	estiment	1 
naifsent	naissent	1 
fang	fang	1 
raifon	raison	1 
étoit	étoit	1 
caufe	cause	1 
difciples	disciples	1 
fagefse	fameuse	1 
ainfi	ainsi	1 
conflfter	consulter	1 
fe	fe	1 
fociété	société	1 
fes	fes	1 
julte	juste	1 
conftamment	constamment	1 
lorfqu’on	lorsqu’on	1 
eft	eft	1 
feul	seul	1 
conferver	conserver	1 
confufîon	confusîon	1 
caraâeresqui	caraâpresque	1 
confrituent	constituent	1 
fagefse	fameuse	1 
perfonnes	personnes	1 
jufte	juste	1 
confifter	confirmer	1 
l’efprit	l’esprit	1 
chofes	choses	1 
faite	faite	1 
aflions	allions	1 
faufse	fausse	1 
impofe	impose	1 
pafse	passe	1 
poftérité	postérité	1 
favoir	avoir	2 
jufte	juste	1 
prefcrit	prescrit	1 
favoir	avoir	2 
jufte	juste	1 
fuivi	suivi	1 
courfe	course	1 
ainfi	ainsi	1 
eft	eft	1 
conftamment	constamment	1 
justs	juste	1 
fîecle	fîelle	1 
n’eft	n’est	1 
perfonne	personne	1 
fcience	science	1 
confommée	consommée	1 
afpirer	aspirer	1 
fcience	science	1 
jufte	juste	1 
immenfe	immense	1 
efl	el	1 
ufage	usage	1 
perfonne	personne	1 
fecrets	secrets	1 
ainfî	infî	1 
puifsent	puissent	1 
feule	seule	1 
connoître	connoître	2 
dodrine	dodrine	1 
jufte	juste	1 
connoître	connoître	2 
embrafsertoutl’enfemble	embrafsertoutl’ensemble	1 
eft	eft	1 
jufte	juste	1 
connoifsance	connaissance	1 
parefseux	paresseux	1 
actome	atome	1 
feule	seule	1 
fuivre	suivre	2 
obfcrver	observer	1 
prefcrit	prescrit	2 
fublime	sublime	1 
prefcrit	prescrit	2 
fuivre	suivre	2 
jufte	juste	1 
afsez	assez	1 
vafte	vaste	1 
grandcur	grandeur	1 
fubtilité	subtilité	1 
divifer	diviser	1 
efl	el	1 
telligences	intelligence	1 
raifonnables	raisonnables	1 
connoître	connoître	1 
fuivre	suivre	1 
preferit	prescrit	1 
fon	fon	1 
jufqu’à	jusqu’à	1 
jufte	juste	2 
defcend	descend	1 
fimple	simple	1 
bafses	bases	1 
fe	fe	1 
fur	fur	1 
jufqu’au	jusqu’au	1 
fes	fes	1 
fon	fon	1 
jufte	juste	2 
eft	eft	1 
connoifsance	connaissance	1 
fublime	sublime	1 
n’eft	n’est	1 
puifqu’elle	puisqu’elle	1 
connoître	connoître	1 
ilf	il	1 
fuivre	suivre	1 
jufte	juste	1 
vife	vie	1 
lorfque	lorsque	1 
befoin	besoin	1 
fa	fa	1 
eft	eft	1 
iij	ii	1 
fes	fes	1 
fur	fur	2 
enfuite	ensuite	1 
fur	fur	2 
façonne	façonne	1 
ainfi	ainsi	1 
eft	eft	1 
eft	eft	1 
fon	fon	1 
caraétere	caraétre	1 
befoin	besoin	1 
jetter	jetter	1 
fur	fur	1 
eft	eft	2 
eft	eft	2 
diftinctement	diftinctement	1 
befoin	besoin	1 
connoît	connoît	1 
befoins	besoins	1 
qu’ilareçusde	qu’clareçusd	1 
n’eft	n’est	1 
jufte	juste	1 
s’afsurer	s’assurer	1 
preferit	prescrit	1 
befoins	besoins	1 
feule	seule	1 
phrafe	phrase	1 
c’eft	c’est	1 
fur	fur	1 
fe	fe	1 
uger	ger	1 
fociété	société	1 
l’accomplifsement	l’accomplissement	1 
expreffion	expression	1 
difeours	discours	1 
s’afsurer	s’assurer	1 
fa	fa	1 
difcrétion	discrétion	1 
difcernement	discernement	1 
lorfqu’il	lorsqu’il	3 
lorfqu’il	lorsqu’il	3 
lorfqu’il	lorsqu’il	3 
fur	fur	1 
chofes	choses	1 
parexcès	partieès	1 
fe	fe	1 
préfente	préfente	1 
efprit	esprit	1 
eft	eft	1 
agifse	agisse	1 
circonfpeétion	circonfétion	1 
difcours	discours	2 
fur	fur	1 
foient	soient	1 
difcours	discours	2 
faufseté	fausseté	1 
contradiclion	contradiction	1 
difcordance	difcordance	1 
fes	fes	2 
aérions	aérions	1 
fes	fes	2 
n’eft-il	n’est-il	1 
fage	fage	1 
propofer	proposer	1 
afpirent	aspirent	1 
fagefse	fameuse	1 
n’eft	n’est	1 
fon	fon	1 
n’afpire	n’aspire	1 
richefses	richesses	1 
n’omettra	n’mettra	1 
obfcur	obscur	1 
fafse	fasse	1 
foit	fait	1 
femblable	semblable	1 
pofsédant	possédant	1 
eft	eft	1 
fupérieurs	supérieurs	1 
fes	fes	2 
fes	fes	2 
fe	fe	1 
poui	pour	1 
tranfports	transports	1 
fes	fes	1 
fe	fe	1 
refufent	refusent	1 
defire	desire	1 
ainfî	infî	1 
partome	partie	1 
fe	fe	1 
l’infensé	l’insensé	1 
s’embarrafse	s’embarrasse	1 
s’expofe	s’expose	1 
pareequ’il	parcequ’il	1 
au-defsus	au-dessus	1 
eft	eft	1 
fur	fur	1 
l’infensé	l’insensé	1 
milieudes	milieudes	1 
jettez	jette	1 
feul	seul	1 
fes	fes	2 
fes	fes	2 
fublime	sublime	1 
femblable	semblable	1 
fommet	sommet	1 
ode	ode	1 
lorfque	lorsque	1 
fagefse	fameuse	1 
d’inferuments	d’instruments	1 
fymphonie	symphonie	1 
mij	mis	1 
ijlî	ilî	1 
n’avoient	n’avoient	1 
coeui’et	coeur’et	1 
efprit	esprit	1 
maifon	maison	1 
(pedracle	(pendance	1 
fatisfaâion	faisantâion	1 
confidérant	considérant	1 
fes	fes	2 
fes	fes	2 
eft	eft	1 
n’eft	n’est	1 
douceet	doucet	1 
fatisfaâion	faisantâion	1 
fon	fon	1 
époufe	épouse	1 
infpire	inspire	1 
fes	fes	1 
eft	eft	1 
c’eft-à-dirc	c’est-à-dire	1 
l’accomplifsement	l’accomplissement	1 
fimples	simples	1 
jufqu’à	jusqu’à	1 
fublime	sublime	1 
puifsance	puissance	1 
l’efprit	l’esprit	1 
eft	eft	1 
fes	fes	1 
l’appercevoir	l’apercevoir	1 
cous	cous	1 
lorfque	lorsque	1 
iij	ii	1 
facrifices	sacrifices	1 
purifient	profitent	1 
fuppofant	supposant	1 
eft	eft	1 
fur	fur	1 
ode	ode	1 
foit	fait	1 
eft	eft	1 
raifon	raison	1 
d’efpérer	d’espérer	1 
foit	fait	1 
par-ià	par-ià	1 
l’efprit	l’esprit	1 
invifîble	invitîble	1 
infenfible	insensible	1 
manifefter	manifester	1 
faifant	faisant	1 
ainfi	ainsi	1 
puifsance	puissance	1 
invifible	invisible	1 
eft	eft	1 
exifteet	existent	1 
manifefte	manifeste	1 
puiffance	puissance	1 
ainfi	ainsi	1 
jufte	juste	1 
fubtile	subtile	1 
fenfible	sensible	1 
lumineufe	lumineuse	1 
foit	fait	1 
lorfque	lorsque	1 
penfe	pense	1 
illuftre	illustre	1 
perfonne	personne	1 
jdste	juste	1 
lorfque	lorsque	1 
c’eft	c’est	1 
ainfi	ainsi	1 
pofsédantles	possédantes	1 
tréfors	tréfors	1 
afsura	assura	1 
rendoit	rendit	1 
falles	filles	1 
confacra	consacra	1 
ufage	usage	1 
defcendants	descendants	1 
ainfï	infï	1 
eft	eft	1 
chirn	chien	1 
fes	fes	1 
richefses	richesses	1 
fa	fa	2 
fîngulier	fîgulier	1 
fa	fa	2 
c’efrainfî	c’terrainî	1 
récompenfe	récompense	1 
loix	loix	1 
diverfité	diversité	1 
fujets	sujets	1 
foible	faible	1 
mauvaifes	mauvaises	1 
eft	eft	1 
ode	ode	1 
tranfport	transport	1 
lorfqu’il	lorsqu’il	2 
n’étoit	n’étoit	1 
fublime	sublime	1 
magiftrats	magistrats	1 
fuccès	succès	1 
lecc	lacc	1 
ainlî	ainî	1 
l’élevât	l’éleât	1 
lorfqu’il	lorsqu’il	2 
fecours	recours	1 
jufqu’à	jusqu’à	1 
doué	doué	1 
fublime	sublime	1 
eft	eft	1 
feul	seul	1 
pareequ’il	parcequ’il	1 
l’illuftre	l’illustre	1 
vuvam	veuve	1 
détruifant	détruisant	1 
cheu	chez	1 
fuccès	succès	1 
vafsal	vassal	1 
jouifsoit	jouissait	1 
n’eut	n’eut	1 
cheu	chez	1 
l’avoient	l’avoient	1 
fuivi	suivi	1 
fon	fon	1 
puiffe	puisse	1 
pofséda	posséda	1 
richefs’es	riches’es	1 
i4j	i4j	1 
afsura	assura	1 
jouifsance	jouissance	1 
confacrés	consacrés	1 
pofséda	posséda	1 
fur	fur	1 
fon	fon	1 
n’avoit	n’avoit	1 
fatisfaire	satisfaire	1 
defir	defir	1 
avoient	avoient	1 
retome	retomb	1 
ufqu’au	ufqu’au	1 
ainfi	ainsi	1 
fes	fes	1 
eft	eft	1 
miniftre	ministre	3 
fon	fon	1 
foit	fait	1 
obfeques	fresques	2 
miniftre	ministre	3 
n’étoit	n’étoit	1 
fût	fût	1 
miniftre	ministre	3 
feroit	feront	1 
obfeques	fresques	2 
miniftre	ministre	1 
régla	régla	1 
miniftres	ministres	1 
difpensés	dispensés	1 
aftreints	aftreints	1 
jparcequ’on	parcequ’on	1 
preferits	prescrits	1 
jufqu’aux	jusqu’aux	1 
n’ontils	n’outils	1 
fuivi	suivi	1 
fe	fe	1 
facré	faceé	1 
fuivre	suivre	1 
defseins	desseins	1 
avoient	avoient	1 
fuivirent	suivirent	1 
prépareras	préparera	1 
confacrée	consacrée	1 
expofoit	exploit	1 
vafes	vases	1 
apportoit	apportait	1 
veftes	ventes	1 
revêtoit	revêtoit	1 
domeftique	domestique	1 
préfentoit	présentait	1 
faifons	faisons	1 
lorfqu’on	lorsqu’on	1 
rendoit	rendit	1 
ainfi	ainsi	1 
miniflres	ministres	1 
rendoient	rendaient	1 
fufsent	fussent	1 
fuivoit	suivit	1 
difpoiîtion	modifiîtion	1 
fupérieur	supérieur	1 
l’inférieur	l’inférieur	1 
diftinguoit	distinguait	1 
favants	savants	1 
l’étoient	l’étoient	2 
l’étoient	l’étoient	2 
ferraient	feraient	1 
modeftie	modestie	1 
obfervoit	observait	1 
prenoient	prenaient	1 
enfemble	ensemble	1 
fe	fe	1 
âsjes	âses	1 
fubordination	subordination	1 
fuivirent	suivirent	1 
fcrupuleufement	scrupuleusement	1 
mufique	musique	1 
avoient	avoient	1 
le1uste	le1juste	1 
avoient	avoient	1 
eufsent	eussent	1 
eft	eft	1 
n’étoient	n’étoient	1 
obferve	observe	1 
fouverain	souverain	1 
fe	fe	1 
falles	filles	1 
j’efprit	j’esprit	1 
auffi	suffi	1 
exiftent	existent	1 
lefquelles	lesquelles	1 
auffitôt	suffitôt	1 
miniftres	ministres	2 
femblables	semblables	1 
miniftres	ministres	2 
tes	tes	1 
lorfqu’il	lorsqu’il	1 
eft	eft	1 
conftitué	constitué	1 
s’emprefse	s’empresse	1 
d’infpirer	d’inspirer	1 
defir	defir	1 
réurtîr	réurîr	1 
rofeau	roseau	1 
ainfi	ainsi	1 
puifse	puisse	1 
venvam	venant	1 
choififse	choisisse	1 
miniftres	ministres	2 
choifir	choisir	1 
miniftres	ministres	2 
laregle	large	1 
naifsent	naissent	1 
efsentiels	essentiels	1 
fociété	société	1 
l’accomplifsement	l’accomplissement	1 
infpire	inspire	1 
c’eft	c’est	2 
fes	fes	1 
femblables	semblables	1 
conftitue	constitue	1 
c’eft	c’est	2 
fentiment	sentiment	1 
eft	eft	1 
embrafse	embrasse	1 
n’eftpas	n’etats	1 
inftind	infini	1 
indiftinétement	finitionétement	1 
jlî	lî	1 
delà	delà	1 
fes	fes	2 
percs	perc	1 
eft	eft	2 
ainfi	ainsi	1 
refpect	respect	1 
diverfité	diversité	1 
refpecl	respect	1 
eft	eft	2 
fur	fur	2 
raifon	raison	1 
fur	fur	2 
fes	fes	2 
femblables	semblables	1 
ainfi	ainsi	1 
fes	fes	1 
fes	fes	1 
foit	fait	1 
diftinguer	distinguer	1 
l’accomplifsement	l’accomplissement	1 
fujetde	sujette	1 
efsentielles	essentielles	1 
fur	fur	1 
furface	surface	1 
nécefsaires	nécessaires	1 
naifsent	naissent	2 
univerfel	universel	1 
naifsent	naissent	2 
connoifsance	connaissance	1 
foient	soient	1 
foit	fait	2 
connoifsance	connaissance	2 
foit	fait	2 
connoifsance	connaissance	2 
perfonnes	personnes	1 
femblent	semblent	1 
connoifsances	connaissances	1 
befoin	besoin	1 
connoifsance5	connaissance5	1 
foienc	rience	1 
oij	ois	1 
eit	eit	1 
femblent	semblent	2 
raifon	raison	1 
néceflîté	néreflîté	1 
femblent	semblent	2 
eue	eue	1 
defire	desire	1 
ifil	fil	1 
univerfel	universel	1 
sair	soir	1 
connoît	connoît	1 
univerfel	universel	1 
fcience	science	1 
fes	fes	1 
eft	eft	3 
favoir	avoir	1 
eft	eft	3 
feul	seul	1 
eft	eft	3 
iij-	ii-	1 
iuste	juste	1 
fe	fe	1 
fuivantes	suivantes	1 
connoifsance	connaissance	1 
eft	eft	1 
nécefsaire	nécessaire	1 
fouverains	souverains	1 
fes	fes	1 
fa	fa	1 
fages	fages	1 
fes	fes	1 
miniftres	ministres	1 
